student_id,gender,math_score,science_score,english_score,overall_score,final_grade
1779,female,70.2,95.1,75.0,85.7,b
7903,female,47.1,66.9,53.1,53.0,e
5111,female,69.5,56.2,76.5,67.5,d
5190,other,48.0,49.1,67.3,57.4,d
12088,male,91.6,93.9,78.1,98.0,a
7379,female,100.0,83.8,97.7,87.2,b
1125,male,61.2,56.8,88.3,66.2,d
698,male,74.3,88.3,85.7,76.9,c
2180,female,100.0,94.8,100.0,100.0,a
9597,female,92.7,100.0,92.6,91.9,b
5252,male,73.3,61.1,63.1,65.9,d
9236,other,35.7,42.2,34.0,33.0,f
1930,female,99.5,64.2,80.9,93.0,b
14872,male,79.7,94.8,84.0,93.4,b
1014,female,30.9,39.8,27.0,33.2,f
227,female,72.0,56.3,52.6,63.1,d
7322,male,47.3,50.9,45.8,41.4,e
1829,male,100.0,100.0,100.0,100.0,a
7910,other,49.6,47.5,52.8,49.9,e
5589,other,91.7,100.0,100.0,95.2,a
13110,female,57.9,73.3,86.9,75.7,c
2024,female,74.1,84.5,95.1,87.8,b
4967,female,68.0,98.3,76.8,86.0,b
10645,female,78.4,87.3,84.9,74.6,c
14538,male,27.7,50.7,55.8,51.9,e
10278,female,71.9,59.3,75.9,73.2,c
5892,male,81.2,72.0,70.3,78.3,c
12476,female,69.9,75.2,68.9,68.6,d
1081,female,79.8,84.4,59.9,74.3,c
5037,female,68.9,50.7,51.2,54.1,e
10513,male,45.6,61.4,33.6,49.0,e
11383,male,99.0,94.1,100.0,100.0,a
10823,male,30.4,52.0,36.6,36.1,f
2564,male,59.5,61.7,56.8,62.8,d
3293,female,54.5,60.8,48.6,50.0,e
12814,female,84.8,95.3,100.0,81.3,c
3587,male,64.0,63.3,63.2,69.0,d
4432,female,67.8,73.9,76.2,72.8,c
6842,female,74.8,78.7,86.6,82.5,c
13367,other,51.7,56.8,49.1,66.1,d
6644,male,79.1,93.1,90.0,90.5,b
11140,female,90.5,59.3,85.2,78.0,c
3960,other,71.6,67.3,66.3,63.0,d
11006,other,32.4,42.4,54.1,46.6,e
10776,male,50.3,24.0,34.7,39.3,f
162,male,80.1,69.3,61.2,86.0,b
594,male,44.2,43.0,51.7,40.1,e
14227,other,64.8,64.9,82.5,66.6,d
14495,female,81.1,97.0,100.0,88.4,b
11452,female,55.0,52.6,40.1,53.5,e
12348,male,64.4,55.1,30.1,47.2,e
11155,other,42.3,35.6,55.6,43.5,e
12081,male,79.7,100.0,95.8,82.2,c
3391,male,86.7,83.6,60.4,61.1,d
5998,female,34.8,26.6,38.2,35.3,f
6355,male,36.3,30.8,42.2,38.1,f
12694,other,78.5,92.9,100.0,78.4,c
664,other,83.6,72.4,86.8,76.9,c
9325,other,50.3,49.0,61.7,61.6,d
13388,other,50.9,42.3,55.2,49.0,e
542,male,85.1,84.0,71.8,69.6,d
5434,other,50.5,55.2,54.6,56.6,d
5094,female,65.5,90.8,92.1,88.3,b
13429,female,87.4,79.8,78.4,73.7,c
11167,other,58.7,77.0,67.2,70.0,c
868,male,71.4,61.4,64.3,56.2,d
10259,male,90.2,91.4,79.2,84.7,c
8624,female,60.2,74.1,82.2,72.6,c
13028,other,68.7,59.2,53.6,70.2,c
5470,other,51.1,24.8,60.4,51.8,e
12471,male,31.0,21.4,38.1,32.8,f
6257,male,86.7,69.9,72.8,68.0,d
9399,female,93.5,100.0,95.3,97.3,a
10721,male,56.5,90.7,56.7,66.6,d
1170,male,69.1,51.2,77.4,66.3,d
831,other,74.8,53.4,64.6,65.3,d
1652,male,69.8,83.8,77.6,83.4,c
1137,other,58.7,24.1,41.2,31.0,f
2811,other,54.5,66.3,49.9,65.3,d
8668,female,100.0,100.0,82.4,98.5,a
11003,male,58.5,69.6,57.9,62.0,d
9519,other,38.6,46.0,48.3,55.5,d
13259,female,56.9,48.7,60.1,50.7,e
1020,female,30.9,29.3,41.2,36.4,f
5238,female,84.3,96.9,80.1,89.2,b
10029,female,50.2,43.1,65.0,54.6,e
12449,male,48.8,24.1,15.5,34.6,f
10641,female,98.1,97.9,92.9,91.6,b
12486,female,17.2,29.0,13.2,27.8,f
1284,male,63.9,58.7,67.2,60.5,d
660,male,14.3,15.3,25.0,23.9,f
14064,male,45.9,41.8,44.2,44.7,e
13359,female,69.5,65.3,58.2,62.0,d
2011,female,68.2,78.0,79.6,74.4,c
8591,other,94.4,89.2,100.0,98.4,a
1734,male,67.6,66.8,71.8,73.1,c
13871,other,46.7,48.4,61.8,47.7,e
2126,other,94.3,100.0,89.8,100.0,a
2172,female,72.3,56.4,73.6,58.3,d
8267,other,79.0,52.6,62.6,70.7,c
14473,male,43.3,47.9,52.6,59.0,d
12890,male,46.3,37.6,32.7,45.7,e
3472,male,100.0,81.4,90.4,83.7,c
9029,female,97.4,100.0,92.5,92.2,b
5625,female,45.2,53.6,39.3,54.0,e
8692,female,42.6,34.2,22.2,31.4,f
13885,male,76.9,56.7,60.8,59.7,d
8330,other,74.8,77.0,80.5,80.6,c
2098,other,49.6,40.8,36.6,40.4,e
14083,male,47.4,54.5,54.3,50.7,e
5069,female,34.8,41.8,26.4,36.1,f
13931,other,51.3,53.3,49.5,54.5,e
11889,male,35.8,51.4,36.5,40.1,e
10078,other,76.8,84.6,65.5,59.5,d
6398,other,39.8,24.8,49.7,34.9,f
14317,male,84.1,87.3,98.4,100.0,a
2758,male,75.1,68.5,76.5,75.7,c
3921,female,44.3,28.3,43.1,38.2,f
8187,other,74.6,91.6,83.7,77.8,c
1901,other,48.1,39.1,58.6,59.3,d
2611,male,70.6,90.3,86.8,70.7,c
6901,male,84.3,87.7,70.6,76.2,c
12179,male,89.7,78.7,91.5,92.4,b
1450,male,76.3,99.9,86.4,82.8,c
8739,other,79.7,58.5,69.7,66.9,d
5018,male,72.1,81.9,82.5,85.2,b
12869,female,40.5,59.2,72.5,48.0,e
13661,female,54.9,41.6,53.6,55.1,d
8000,female,96.6,98.1,87.9,89.0,b
6053,other,75.5,34.5,81.2,65.4,d
10196,female,49.8,57.1,39.2,53.7,e
2097,other,33.4,33.1,57.9,46.2,e
8896,female,68.9,82.2,99.2,82.1,c
6405,male,67.3,65.7,51.2,67.2,d
10596,male,81.5,55.6,81.1,65.9,d
9818,female,33.7,48.4,35.0,35.1,f
3332,female,55.3,70.7,71.4,65.7,d
12926,other,69.3,50.4,47.9,52.7,e
7463,male,78.5,59.9,40.5,60.4,d
5106,other,60.9,43.8,47.5,55.6,d
2979,male,33.1,52.1,27.4,35.4,f
12929,female,54.8,33.4,48.7,47.9,e
2840,other,68.7,90.2,72.4,77.8,c
3385,other,87.8,72.2,62.6,68.9,d
10852,male,91.3,94.8,100.0,89.5,b
10054,other,77.5,87.6,89.5,90.3,b
11049,female,93.9,80.5,81.2,76.0,c
13494,female,79.7,95.9,97.0,96.1,a
686,male,34.7,44.2,43.3,46.1,e
14140,other,80.6,52.1,80.5,64.2,d
7532,male,23.0,35.3,40.4,35.7,f
4284,male,66.6,78.1,78.4,77.6,c
7737,female,86.4,68.1,73.7,80.7,c
7711,other,100.0,97.2,100.0,98.7,a
1620,other,76.8,57.4,70.4,71.3,c
13976,other,76.9,96.8,51.1,71.7,c
13273,female,75.6,86.8,68.9,70.5,c
12836,female,81.9,76.8,74.6,77.1,c
6869,other,71.0,78.7,88.4,86.1,b
1432,male,80.5,69.4,76.7,66.0,d
9068,male,79.3,47.4,66.8,68.7,d
4714,female,99.6,88.9,100.0,100.0,a
10654,other,36.2,39.6,35.7,38.5,f
9558,female,61.1,42.1,53.9,61.4,d
9436,female,61.0,61.3,57.3,62.6,d
4999,female,51.3,60.9,73.8,62.3,d
163,other,43.3,13.9,45.8,37.8,f
1975,other,55.3,45.7,42.7,44.8,e
3292,other,64.9,54.1,61.4,66.1,d
8462,other,89.3,100.0,90.7,86.7,b
632,male,94.4,95.8,89.0,99.9,a
906,other,61.2,56.1,33.2,50.3,e
11664,female,66.5,55.2,63.4,60.4,d
11446,female,93.1,88.7,89.6,81.7,c
2015,female,55.2,43.7,45.9,49.9,e
9834,other,46.0,75.0,62.4,71.6,c
7897,female,100.0,98.5,100.0,95.5,a
205,male,45.8,63.5,50.2,59.9,d
582,other,80.4,78.8,67.8,68.4,d
5676,other,77.9,68.4,59.3,55.2,d
9033,male,25.9,35.3,45.3,43.3,e
14125,other,54.4,70.5,49.0,57.4,d
5348,male,75.0,99.8,84.3,86.3,b
9912,other,53.2,58.7,52.6,51.1,e
13931,other,51.3,53.3,49.5,54.5,e
2644,female,34.3,16.7,37.5,30.8,f
8018,other,71.0,68.5,74.0,71.8,c
2298,female,57.3,54.4,40.8,55.5,d
875,other,66.7,61.3,68.7,65.6,d
5561,female,55.8,60.0,74.1,64.7,d
14532,other,82.7,85.6,93.3,81.2,c
690,male,79.3,79.0,81.6,86.7,b
4001,female,44.8,51.9,64.4,52.3,e
14299,other,82.3,98.2,78.0,84.4,c
11334,male,73.7,69.5,82.4,79.3,c
14975,male,48.2,42.1,48.1,50.3,e
9615,male,87.1,100.0,100.0,87.3,b
14290,male,53.0,58.4,43.7,46.9,e
672,female,54.2,36.3,34.1,39.2,f
7928,male,58.7,37.8,54.5,56.2,d
1172,other,7.2,40.8,28.9,29.7,f
5592,female,43.6,33.9,40.1,34.7,f
11919,male,93.8,82.8,100.0,85.1,b
9136,other,87.0,78.5,79.6,82.6,c
6343,other,62.5,66.8,84.5,72.6,c
1450,male,76.3,99.9,86.4,82.8,c
11930,other,53.8,53.6,66.0,59.1,d
2540,male,100.0,57.2,94.1,94.0,b
3960,other,71.6,67.3,66.3,63.0,d
13184,female,58.3,82.2,70.7,65.7,d
6286,other,65.2,80.4,30.6,56.6,d
5433,male,33.6,56.8,37.9,40.0,e
4261,other,83.9,84.8,83.6,83.7,c
2362,male,76.3,68.4,67.7,60.2,d
6165,female,100.0,100.0,89.8,100.0,a
13394,male,73.9,86.2,86.3,81.4,c
11845,male,44.6,53.6,32.6,48.1,e
3671,male,62.7,84.1,78.4,77.8,c
1754,other,75.6,82.8,79.8,70.7,c
8101,female,61.6,77.6,60.4,63.0,d
10545,male,67.5,62.4,83.5,78.4,c
1939,other,85.8,96.5,70.3,79.4,c
8563,male,57.9,54.5,40.1,49.0,e
5977,male,100.0,96.2,88.1,100.0,a
13141,female,91.5,94.6,86.3,93.9,b
12672,other,55.0,45.4,30.9,45.6,e
10124,female,54.4,48.6,52.0,55.6,d
6589,male,61.7,60.0,49.9,53.4,e
8617,other,98.2,99.0,71.8,91.3,b
6305,male,9.5,33.8,64.2,39.4,f
7346,other,82.6,74.1,77.3,85.0,b
12917,female,49.7,53.8,55.8,42.5,e
7876,male,30.0,38.7,17.6,34.2,f
9087,male,79.8,73.1,79.1,76.5,c
6634,other,43.9,62.6,65.1,54.1,e
14663,other,87.3,73.5,54.8,67.5,d
598,female,44.2,61.6,46.8,43.6,e
3063,female,69.4,69.8,39.7,51.5,e
2337,male,70.7,77.1,93.1,71.3,c
12881,other,37.3,40.1,50.0,46.1,e
9880,female,56.2,70.5,73.0,69.8,d
573,female,49.9,53.2,44.0,52.0,e
7522,female,82.4,84.5,68.5,81.4,c
6172,other,100.0,100.0,100.0,92.0,b
7098,female,66.0,68.0,88.3,72.2,c
2091,female,82.9,100.0,98.2,89.3,b
13993,male,32.3,71.6,66.6,50.8,e
6567,other,66.9,62.6,76.0,65.4,d
11862,other,53.3,39.9,41.9,46.1,e
12465,female,98.3,74.0,84.3,84.4,c
4625,other,55.8,42.9,41.6,45.6,e
1634,other,97.8,81.0,98.4,79.0,c
13254,male,79.6,65.8,75.5,80.5,c
1518,other,48.7,49.4,65.5,62.3,d
12486,female,17.2,29.0,13.2,27.8,f
10850,other,64.3,83.1,77.2,74.8,c
3649,other,76.4,86.1,80.9,73.8,c
13141,female,91.5,94.6,86.3,93.9,b
11781,other,37.2,54.2,37.5,29.1,f
1538,other,62.6,72.2,58.3,59.4,d
14358,male,93.5,100.0,91.7,100.0,a
13369,male,46.8,54.2,43.0,45.0,e
3138,other,62.5,67.9,63.6,53.3,e
6986,female,72.7,75.8,90.2,83.0,c
98,male,42.3,46.6,57.5,46.2,e
11408,male,53.8,62.2,67.6,57.5,d
14192,female,43.8,44.5,29.5,39.5,f
12723,male,65.5,70.3,58.0,62.1,d
12925,female,59.1,88.2,64.1,67.0,d
3751,other,74.0,60.5,59.2,64.5,d
11350,male,81.2,82.9,72.8,84.8,c
12876,male,93.6,93.8,94.7,100.0,a
8536,other,84.4,61.6,68.0,64.6,d
8175,female,92.0,72.8,83.4,75.1,c
8104,other,71.2,80.1,77.7,74.3,c
5414,female,49.5,66.9,78.1,70.1,c
14268,other,84.0,60.7,77.0,76.6,c
4667,other,58.1,60.5,47.9,48.4,e
611,other,39.7,58.2,59.5,52.8,e
1728,female,65.7,57.8,72.7,70.5,c
10483,other,62.2,47.6,40.3,50.0,e
1855,female,38.0,43.4,35.5,44.4,e
10801,male,74.2,33.1,47.6,55.3,d
5056,male,64.6,56.2,50.2,61.5,d
10272,female,78.7,72.2,77.5,75.7,c
14727,other,83.8,79.9,72.8,78.6,c
2325,other,38.6,18.3,31.9,35.4,f
12820,female,53.4,75.9,70.8,68.2,d
9370,female,72.5,74.3,76.8,72.8,c
14719,female,100.0,92.2,100.0,96.4,a
9284,female,48.0,80.7,84.7,76.6,c
14190,male,76.4,74.6,78.8,76.3,c
13172,male,29.8,23.4,58.1,37.7,f
14550,other,74.8,53.5,81.4,72.1,c
5775,other,40.7,32.1,51.9,42.9,e
6520,other,76.4,59.0,61.8,72.2,c
10984,female,73.6,74.1,57.4,73.0,c
14549,other,58.9,63.6,87.5,64.9,d
14415,female,70.1,74.4,90.4,83.8,c
1750,female,58.3,67.1,55.2,62.2,d
10868,other,100.0,97.2,68.5,92.2,b
14940,other,97.6,60.9,67.8,80.3,c
782,female,74.7,71.2,89.9,72.0,c
7549,female,33.2,53.9,60.4,54.3,e
11241,other,31.9,46.3,42.4,35.1,f
6824,female,67.5,57.5,58.5,53.4,e
2106,other,58.4,58.1,76.6,70.2,c
3868,female,68.8,60.8,68.4,70.2,c
7194,male,37.3,51.5,76.8,49.6,e
4977,female,47.3,25.8,56.4,49.3,e
12735,female,62.3,60.4,58.2,67.4,d
2114,other,59.3,46.8,46.5,48.7,e
5880,female,66.5,55.7,79.0,65.6,d
13566,other,74.9,82.0,77.4,77.7,c
3971,other,56.3,73.7,70.3,62.1,d
10184,other,84.2,55.9,59.9,67.4,d
9260,other,99.6,86.9,65.6,86.9,b
7265,female,77.6,60.5,81.3,71.7,c
1578,female,27.4,17.5,37.4,33.9,f
9204,female,41.0,42.5,52.0,39.2,f
2275,other,51.2,54.3,73.0,63.5,d
4870,other,55.9,85.1,70.5,63.0,d
10007,female,62.3,63.1,74.0,55.4,d
6745,female,84.4,73.3,58.0,69.3,d
2427,male,33.1,53.4,56.8,52.3,e
13490,male,80.2,52.1,65.1,59.6,d
5547,male,97.6,95.9,84.6,94.2,b
6853,female,83.8,68.4,92.2,75.8,c
12595,other,71.4,73.5,68.3,66.6,d
13067,other,57.6,42.0,62.1,48.6,e
2552,male,37.8,50.6,38.5,40.2,e
6412,female,64.9,68.3,85.7,75.5,c
11850,female,99.2,91.0,85.8,81.4,c
8,female,56.7,60.1,53.4,69.6,d
8088,other,48.9,57.5,77.0,66.5,d
2556,other,66.8,84.7,90.5,78.8,c
476,female,79.9,81.6,82.8,77.4,c
5417,other,41.6,25.1,28.6,39.1,f
10404,other,70.8,81.7,61.6,68.1,d
8677,male,37.0,46.2,34.0,35.2,f
7240,other,57.5,78.3,69.0,72.6,c
6711,male,22.1,34.0,27.1,35.1,f
5001,male,67.1,60.8,56.9,52.6,e
4655,female,52.6,74.1,75.4,74.3,c
8079,female,89.9,96.8,76.9,78.5,c
6064,male,69.6,87.0,79.0,69.1,d
2286,male,18.1,36.3,43.8,36.3,f
5224,male,46.3,47.5,58.5,53.0,e
13522,female,46.9,41.9,44.5,36.6,f
14890,other,27.9,23.2,42.0,32.3,f
6972,male,68.3,73.4,60.2,68.5,d
12756,male,70.1,63.7,80.5,72.0,c
3526,other,56.0,65.7,74.5,58.1,d
11532,female,57.7,65.7,57.5,63.3,d
14722,male,53.8,69.2,53.9,65.3,d
2823,male,76.5,82.6,53.4,76.4,c
4944,male,72.5,88.7,88.3,79.9,c
6531,male,72.3,51.1,72.8,69.5,d
11117,other,47.7,53.2,46.8,53.1,e
259,female,66.7,56.7,45.3,58.4,d
283,other,85.8,89.6,76.3,76.3,c
13938,male,82.5,71.5,76.9,76.4,c
1899,male,86.1,100.0,100.0,97.6,a
4136,other,71.2,85.0,73.1,77.7,c
6630,male,86.9,93.5,66.7,85.7,b
11169,male,78.3,81.7,100.0,90.0,b
10460,female,72.3,75.4,53.8,66.9,d
3201,female,60.3,81.3,64.1,68.8,d
5111,female,69.5,56.2,76.5,67.5,d
7168,other,83.5,100.0,85.6,86.5,b
613,female,81.8,76.7,87.9,79.4,c
14204,other,71.9,66.0,85.7,82.8,c
688,female,88.8,85.2,79.8,84.0,c
3691,male,72.0,56.9,68.1,71.9,c
8805,female,30.6,27.4,16.0,31.1,f
2308,male,36.5,44.0,52.7,50.9,e
7134,other,62.6,72.4,69.7,70.8,c
11206,female,38.6,22.7,35.1,24.9,f
6510,female,82.5,93.7,89.8,89.5,b
9974,male,40.4,59.6,60.2,55.1,d
5907,male,54.0,39.7,50.0,51.6,e
2592,female,64.1,73.0,80.5,64.4,d
10889,male,76.7,93.3,70.7,84.9,c
13836,other,82.1,84.5,71.6,79.8,c
14219,other,62.0,87.5,82.8,77.5,c
12151,other,66.0,87.0,94.3,81.3,c
7184,male,57.6,63.4,45.3,54.8,e
5249,female,35.9,39.9,39.3,35.7,f
8767,female,74.0,69.2,58.3,70.3,c
10103,male,62.2,29.8,49.5,37.8,f
5109,other,70.2,90.3,77.6,81.6,c
3605,male,87.8,89.0,78.5,92.0,b
670,female,66.8,73.2,51.8,62.7,d
4365,other,54.3,65.6,54.9,57.0,d
7330,other,55.9,49.1,31.7,51.4,e
1284,male,63.9,58.7,67.2,60.5,d
924,male,98.4,88.9,83.8,87.1,b
1126,female,79.8,81.3,76.5,79.4,c
1530,female,79.8,80.4,94.1,92.0,b
14047,female,25.7,18.2,45.2,37.6,f
9787,male,34.7,53.2,43.9,46.5,e
8439,female,54.9,61.7,68.9,62.1,d
3712,male,82.5,81.9,77.3,84.5,c
8005,other,71.6,66.9,93.5,73.3,c
9753,male,68.6,69.1,65.5,71.4,c
6275,male,55.0,50.6,68.0,62.8,d
10593,other,71.7,80.0,68.1,75.6,c
10436,other,72.7,81.2,91.3,81.1,c
3865,other,76.5,93.0,67.0,70.7,c
10132,male,79.0,89.1,81.6,76.4,c
13218,female,80.7,58.6,71.3,78.8,c
7834,other,25.6,31.2,45.4,30.2,f
11262,female,51.6,47.6,68.7,62.9,d
6789,male,70.0,74.3,76.6,79.8,c
227,female,72.0,56.3,52.6,63.1,d
11740,female,81.9,91.0,89.5,84.1,c
265,other,65.3,58.8,63.1,75.7,c
9588,female,66.7,46.9,83.2,63.7,d
11750,other,99.7,79.0,91.5,85.5,b
13746,other,45.4,58.0,58.0,46.9,e
646,male,95.3,91.3,69.8,84.1,c
14547,male,56.8,98.2,67.2,78.1,c
7545,male,64.1,53.2,46.5,62.9,d
13707,other,70.7,39.6,54.4,44.9,e
5570,male,86.4,78.4,78.6,83.0,c
2991,other,20.6,29.6,38.8,35.1,f
13676,other,51.2,49.1,62.1,46.4,e
10092,other,42.6,45.9,53.7,43.6,e
2505,other,61.3,71.1,73.7,72.5,c
10965,male,73.8,36.6,57.5,54.1,e
13538,female,29.3,33.5,38.0,29.0,f
13270,other,16.7,39.5,30.9,34.6,f
9347,male,98.4,84.6,92.3,77.4,c
588,female,57.5,77.0,64.1,61.8,d
12764,male,67.2,86.4,67.1,67.6,d
10014,other,41.4,48.3,47.9,46.9,e
9178,male,66.9,80.4,51.9,61.3,d
4080,male,58.6,63.9,68.0,66.9,d
3349,female,53.6,53.5,57.9,58.6,d
6300,male,62.1,53.9,68.3,63.3,d
3832,female,57.5,58.8,37.4,47.6,e
9434,female,64.4,55.7,79.8,76.5,c
8382,male,74.3,72.9,88.2,78.7,c
13729,female,56.6,62.5,50.1,64.2,d
9173,male,27.3,54.9,30.2,30.0,f
9891,other,72.3,54.5,76.7,68.9,d
1716,male,35.8,25.6,23.7,42.0,e
10786,male,54.3,63.9,47.0,44.4,e
12329,other,70.6,52.6,85.4,70.4,c
6451,female,75.7,74.3,75.2,76.0,c
13231,male,59.4,54.4,41.5,59.0,d
12626,other,42.8,55.8,59.4,49.8,e
5434,other,50.5,55.2,54.6,56.6,d
1099,female,48.9,49.4,73.5,62.1,d
7097,male,52.2,31.2,31.7,40.2,e
2327,female,39.7,40.7,50.1,42.8,e
11440,female,82.2,85.1,85.2,90.8,b
9088,male,69.9,74.5,95.5,82.8,c
6417,female,73.0,59.8,76.7,66.2,d
6981,female,35.4,11.0,26.0,35.2,f
6764,other,50.8,77.3,61.0,65.6,d
1675,female,69.2,32.8,59.9,54.3,e
11102,male,84.6,77.4,86.1,85.2,b
7951,female,84.4,87.3,92.7,95.5,a
9123,male,24.1,27.3,34.3,26.5,f
12577,male,60.5,59.9,59.3,59.0,d
8916,male,73.9,73.2,74.2,74.7,c
11133,male,90.2,63.1,85.4,77.1,c
14608,male,77.4,86.1,60.6,82.7,c
6050,other,74.5,69.4,71.7,69.1,d
1090,other,58.9,57.8,66.0,65.0,d
4579,other,46.7,58.9,49.3,53.4,e
9128,other,35.2,24.7,50.1,40.5,e
10488,female,74.7,76.4,66.5,65.9,d
156,male,75.8,57.7,77.6,77.5,c
9263,male,97.7,96.6,99.2,87.9,b
1959,other,37.2,44.5,41.5,43.6,e
10694,female,83.8,74.1,84.7,86.9,b
6345,other,66.1,74.0,67.9,69.4,d
5780,male,71.3,51.0,56.9,57.5,d
12412,other,72.1,76.9,67.7,69.5,d
6145,female,63.8,62.2,65.4,60.4,d
5064,other,69.3,74.4,83.9,82.7,c
3831,other,98.4,100.0,100.0,95.7,a
9047,other,80.0,98.4,94.2,97.1,a
8832,other,55.8,67.4,57.0,51.7,e
10431,other,55.3,49.9,73.2,63.5,d
9795,female,87.8,100.0,94.5,86.5,b
6660,female,50.0,46.7,56.7,59.6,d
442,male,62.7,62.6,61.2,61.8,d
6041,male,97.9,81.6,94.1,87.3,b
14127,male,92.5,79.8,78.8,81.2,c
5926,male,33.2,48.6,36.3,46.7,e
14479,female,73.9,74.8,58.2,61.3,d
7359,other,48.8,56.7,43.9,51.4,e
4629,female,65.5,66.4,64.8,61.7,d
6371,female,57.5,76.5,55.1,56.8,d
9529,female,80.1,58.9,65.1,60.2,d
11893,male,55.1,69.2,45.9,52.8,e
949,male,95.0,89.3,100.0,95.2,a
11566,other,80.6,91.4,81.5,86.3,b
8180,male,33.7,58.7,10.0,33.1,f
6116,male,87.9,87.2,92.9,83.5,c
460,male,51.1,56.3,47.1,48.5,e
7569,other,60.8,55.5,52.6,55.8,d
4647,other,68.5,66.0,50.4,53.3,e
393,male,40.5,53.8,45.1,47.9,e
12131,other,30.3,51.2,34.3,44.1,e
1788,other,35.0,34.8,38.6,43.2,e
13133,female,69.0,72.7,71.5,75.6,c
7375,female,85.3,80.4,74.1,87.6,b
10450,male,79.4,100.0,84.9,91.2,b
1139,male,25.4,40.1,11.5,29.4,f
12001,other,71.0,46.5,31.4,54.9,e
4742,male,51.5,52.7,66.7,51.6,e
7419,other,83.3,53.0,66.4,70.8,c
6363,female,96.4,85.4,100.0,92.1,b
2455,other,82.9,75.4,77.8,75.1,c
9659,other,97.3,100.0,100.0,100.0,a
3675,other,30.6,14.2,37.5,26.7,f
1378,female,62.2,86.0,81.3,76.0,c
6702,female,59.6,65.3,80.3,62.7,d
2598,male,93.0,80.2,72.4,75.6,c
142,female,73.5,100.0,92.8,89.7,b
2660,other,87.2,81.1,63.5,77.6,c
4597,other,72.3,75.6,82.7,77.9,c
9032,male,53.8,47.2,37.0,42.0,e
11811,male,45.1,46.3,35.8,39.8,f
13971,female,46.8,86.8,76.3,81.1,c
5662,female,90.8,91.0,72.8,90.9,b
6143,female,97.1,70.9,63.2,73.6,c
12110,other,69.6,67.9,51.8,50.0,e
5627,female,49.5,59.9,59.9,54.8,e
8788,other,46.5,50.5,48.4,51.6,e
10097,female,97.7,78.6,80.5,81.4,c
8473,male,70.1,66.3,58.1,68.2,d
424,other,39.7,39.4,29.3,41.3,e
7000,other,40.3,56.7,47.1,51.8,e
12558,male,29.3,53.4,54.4,49.5,e
4250,other,69.3,58.0,52.7,66.0,d
14950,male,72.3,56.9,60.1,59.1,d
1751,female,76.5,82.0,73.7,69.8,d
4758,male,61.7,56.0,50.2,59.3,d
1968,female,70.2,74.2,64.8,67.1,d
4089,male,75.6,57.2,52.0,61.4,d
4179,other,92.6,100.0,94.5,96.8,a
7790,other,44.9,40.3,38.8,33.9,f
2947,other,100.0,99.8,100.0,95.3,a
9642,female,33.4,51.6,50.5,43.2,e
5395,female,92.3,100.0,99.1,94.5,b
7881,male,65.5,48.5,61.8,59.4,d
10524,female,49.3,69.6,48.0,55.7,d
5076,female,87.7,81.9,100.0,94.0,b
10413,male,76.3,67.4,71.6,76.0,c
11982,male,90.9,98.9,100.0,91.7,b
7231,male,60.7,85.7,73.5,72.8,c
11003,male,58.5,69.6,57.9,62.0,d
13948,male,65.8,84.2,77.7,82.7,c
13687,male,85.4,93.9,79.5,94.9,b
12921,male,59.6,63.0,57.8,64.0,d
1532,other,20.9,19.6,28.0,26.8,f
13075,other,63.2,60.6,58.1,53.6,e
2991,other,20.6,29.6,38.8,35.1,f
7156,female,62.0,65.1,78.1,71.2,c
4494,female,48.0,38.5,63.6,47.9,e
9336,other,26.9,32.5,49.4,34.1,f
934,female,82.9,69.8,54.1,70.9,c
1461,male,63.7,55.7,51.0,49.6,e
14141,male,70.6,74.7,40.5,61.2,d
2724,female,63.9,62.0,71.7,66.4,d
10705,other,81.5,68.0,61.5,61.9,d
286,male,31.0,34.5,42.5,36.4,f
265,other,65.3,58.8,63.1,75.7,c
10560,other,77.0,55.1,78.7,70.3,c
6817,other,77.7,79.6,80.1,80.2,c
11640,male,89.6,85.2,78.6,83.0,c
14425,male,37.8,65.1,38.1,48.4,e
13966,other,90.0,86.0,86.9,81.7,c
13515,other,40.8,56.0,37.8,53.6,e
13109,male,61.7,68.1,60.9,64.6,d
1763,male,62.4,60.7,43.6,52.2,e
11241,other,31.9,46.3,42.4,35.1,f
10574,other,84.3,82.0,84.6,84.0,c
10462,other,70.5,77.0,91.0,75.5,c
41,other,72.8,72.5,100.0,88.7,b
5828,female,97.7,77.1,88.7,81.9,c
8260,other,62.1,54.0,65.0,48.7,e
988,other,68.1,76.0,85.3,77.1,c
14088,other,65.1,66.8,62.9,67.5,d
14850,male,58.4,56.9,48.7,47.5,e
7805,other,62.8,51.8,42.3,51.5,e
7790,other,44.9,40.3,38.8,33.9,f
5718,other,96.3,98.5,83.6,80.5,c
12201,other,50.3,53.3,38.5,52.5,e
13944,male,42.0,56.3,49.2,51.6,e
3199,male,82.4,59.9,79.6,72.8,c
5375,other,19.4,36.8,33.4,40.2,e
4791,other,55.8,63.3,58.6,52.5,e
7184,male,57.6,63.4,45.3,54.8,e
2525,other,33.1,21.6,32.1,23.8,f
9278,other,72.6,47.2,60.4,56.7,d
2480,female,40.9,48.5,51.4,44.9,e
9886,female,72.3,96.7,59.0,76.2,c
10508,male,55.7,52.7,64.2,49.1,e
5155,female,51.4,49.7,49.4,55.6,d
779,female,42.6,64.3,52.1,58.7,d
12782,other,57.6,82.7,90.0,79.3,c
9778,other,91.4,97.2,96.9,81.6,c
1493,female,91.3,100.0,100.0,99.1,a
